source,target,weight
"Edwards, Ceiridwen Jane_2025-11-19T21:21:20","Park, S. D. E._2025-11-19T21:23:45",1
"Edwards, Ceiridwen Jane_2025-11-19T21:21:20","Barnes, Ian_2025-11-19T21:24:59",1
"Edwards, Ceiridwen Jane_2025-11-19T21:21:20","Caruth, Joanna_2025-11-19T21:48:01",1
"Edwards, Ceiridwen Jane_2025-11-19T21:21:20","Schuenemann, Verena J._2025-11-19T21:16:09",1
"von Arnim, Yann_2025-11-19T21:47:16","Runghen, Hemanaden_2025-11-19T21:47:16",1
"von Arnim, Yann_2025-11-19T21:47:16","Munnaroo, Sivanee_2025-11-19T21:47:16",1
"von Arnim, Yann_2025-11-19T21:47:16","Coopen, Priscilla_2025-11-19T21:47:16",1
"von Arnim, Yann_2025-11-19T21:47:16","Manfio, Stefania_2025-11-19T21:47:16",1
"von Arnim, Yann_2025-11-19T21:47:16","Motah, Beenesh A._2025-11-19T21:47:16",1
"von Arnim, Yann_2025-11-19T21:47:16","Badal, Rezah_2025-11-19T21:47:16",1
Dagmara Adamska_2025-11-19T21:48:10,Tomasz Ratajczak_2025-11-19T21:48:10,1
Dagmara Adamska_2025-11-19T21:48:10,František Záruba_2025-11-19T21:48:10,1
"Wagner, Stefanie_2025-11-19T21:16:40","Standish, Christopher_2025-11-19T21:22:54",1
"Wagner, Stefanie_2025-11-19T21:16:40","Outram, Alan K._2025-11-19T21:17:09",1
"Wagner, Stefanie_2025-11-19T21:16:40","Hambach, Bastian_2025-11-19T21:16:40",1
"Wagner, Stefanie_2025-11-19T21:16:40","Liddiard, Robert_2025-11-19T21:16:39",1
"Wagner, Stefanie_2025-11-19T21:16:40","Chauvey, Lorelei_2025-11-19T21:16:40",1
"Wagner, Stefanie_2025-11-19T21:16:40","Calvière-Tonasso, Laure_2025-11-19T21:16:40",1
"Wagner, Stefanie_2025-11-19T21:16:40","Milton, J_2025-11-19T21:22:54",1
"Wagner, Stefanie_2025-11-19T21:16:40","Ameen, Carly_2025-11-19T21:16:39",1
"Wagner, Stefanie_2025-11-19T21:16:40","Shapiro, Beth_2025-11-19T21:16:40",1
"Wagner, Stefanie_2025-11-19T21:16:40","Pipe, Alan_2025-11-19T21:16:40",1
"Wagner, Stefanie_2025-11-19T21:16:40","Pryor, Alexander_2025-11-19T21:22:54",1
"Wagner, Stefanie_2025-11-19T21:16:40","Orlando, Ludovic_2025-11-19T21:16:40",1
"Wagner, Stefanie_2025-11-19T21:16:40","Southon, John_2025-11-19T21:16:40",1
"Wagner, Stefanie_2025-11-19T21:16:40","Tressières, Gaetan_2025-11-19T21:16:40",1
"Wagner, Stefanie_2025-11-19T21:16:40","Schiavinato, Stephanie_2025-11-19T21:16:40",1
"Wagner, Stefanie_2025-11-19T21:16:40","Kanne, Katherine_2025-11-19T21:22:54",1
"Chevassu, Valentin_2026-01-14T22:00:46","Saggese, Adrien_2026-01-14T22:00:45",1
"Chevassu, Valentin_2026-01-14T22:00:46","Grzesnik, Axelle_2026-01-14T22:00:47",1
"Whitwell, Katherine E._2025-11-19T21:39:44","Jeffcott, Leo B._2025-11-19T21:39:44",1
"Merlo, A._2025-11-19T21:26:19","Dalco, L._2025-11-19T21:26:19",1
"Andrieu-Ponel, Val_2025-11-19T21:23:37","de Beaulieu, Jacques-Louis_2025-11-19T21:23:37",1
"Avignon, Carole_2025-11-19T21:22:45","Lise Fieyre, Marie_2025-11-19T21:22:45",2
"Normand, Éric_2025-11-19T21:18:33","Bourgeois, Luc_2025-11-19T21:18:56",2
"Normand, Éric_2025-11-19T21:18:33","Mandon, Fabrice_2025-11-19T21:18:33",1
"Normand, Éric_2025-11-19T21:18:33","Clavel, Benoît_2025-11-19T21:19:33",1
"Normand, Éric_2025-11-19T21:18:33","Champagne, Alain_2025-11-19T21:19:29",5
"Wogan-Browne, Jocelyn_2025-11-19T21:16:59","Minnis, A. J._2025-11-19T21:16:14",1
"Wogan-Browne, Jocelyn_2025-11-19T21:16:59","Bjerke, Jillian_2025-11-19T21:49:29",1
"Wogan-Browne, Jocelyn_2025-11-19T21:16:59","Whitaker, Natalie_2025-11-19T21:41:44",1
"Wogan-Browne, Jocelyn_2025-11-19T21:16:59","Baswell, Christopher_2025-11-19T21:49:29",1
"Wogan-Browne, Jocelyn_2025-11-19T21:16:59","Lester, Anne E._2025-11-19T21:49:29",1
"Wogan-Browne, Jocelyn_2025-11-19T21:16:59","Gibson, Gail McMurray_2025-11-19T21:49:29",1
"Wogan-Browne, Jocelyn_2025-11-19T21:16:59","Evans, Ruth_2025-11-19T21:48:40",1
"Wogan-Browne, Jocelyn_2025-11-19T21:16:59","Hobbins, Daniel_2025-11-19T21:49:29",1
"Wogan-Browne, Jocelyn_2025-11-19T21:16:59","Davis, Lisa Fagin_2025-11-19T21:16:59",1
"Wogan-Browne, Jocelyn_2025-11-19T21:16:59","Lyman, Eugene W._2025-11-19T21:49:28",1
"Wogan-Browne, Jocelyn_2025-11-19T21:16:59","Watson, Nicholas_2025-11-19T21:16:59",1
"Wogan-Browne, Jocelyn_2025-11-19T21:16:59","Haggh-Huglo, Barbara_2025-11-19T21:15:24",1
"Wogan-Browne, Jocelyn_2025-11-19T21:16:59","Powell, Austin_2025-11-19T21:49:29",1
"Wogan-Browne, Jocelyn_2025-11-19T21:16:59","Richards, Emerson_2025-11-19T21:49:29",1
"Wogan-Browne, Jocelyn_2025-11-19T21:16:59","Geary, Patrick J._2025-11-19T21:15:24",1
"Wogan-Browne, Jocelyn_2025-11-19T21:16:59","Meyer-Lee, Robert J._2025-11-19T21:49:29",1
"Wogan-Browne, Jocelyn_2025-11-19T21:16:59","Chelis, Theodore_2025-11-19T21:49:29",1
"Wogan-Browne, Jocelyn_2025-11-19T21:16:59","Beebe, Kathryne_2025-11-19T21:49:29",1
"Gemeinhardt, Peter_2025-11-19T21:30:17","Leemans, Johan_2025-11-19T21:30:17",1
"Linzen, Sven_2025-11-19T21:32:18","Rabiger-Völlmer, Johannes_2025-11-19T21:37:35",2
"Linzen, Sven_2025-11-19T21:32:18","Schneider, Birgit_2025-11-19T21:26:30",1
"Linzen, Sven_2025-11-19T21:32:18","Schneider, Michael_2025-11-19T21:32:18",2
"Linzen, Sven_2025-11-19T21:32:18","Werther, Lukas_2025-11-19T21:32:18",3
"Linzen, Sven_2025-11-19T21:32:18","Ettel, Peter_2025-11-19T21:25:31",2
"Linzen, Sven_2025-11-19T21:32:18","Berg-Hobohm, Stefanie_2025-11-19T21:25:15",3
"Linzen, Sven_2025-11-19T21:32:18","Stele, Andreas_2025-11-19T21:32:18",1
"Linzen, Sven_2025-11-19T21:32:18","Zielhofer, Christoph_2025-11-19T21:25:15",3
"Linzen, Sven_2025-11-19T21:32:18","Herzig, Franz_2025-11-19T21:22:22",1
"Linzen, Sven_2025-11-19T21:32:18","Bussmann, Jens_2025-11-19T21:25:15",1
"Linzen, Sven_2025-11-19T21:32:18","Leitholdt, Eva_2025-11-19T21:25:15",1
"Linzen, Sven_2025-11-19T21:32:18","Werban, Ulrike_2025-11-19T21:37:35",2
"Linzen, Sven_2025-11-19T21:32:18","Dietrich, Peter_2025-11-19T21:37:35",2
"Barreda Perez, Ana Maria_2025-11-19T21:22:20","Antuña Aguilar, Tadiana_2025-11-19T21:22:20",1
"Barreda Perez, Ana Maria_2025-11-19T21:22:20","Borges Machado, Liudmila_2025-11-19T21:22:20",1
"Barreda Perez, Ana Maria_2025-11-19T21:22:20","Lopez Ferrero, Leonardo H_2025-11-19T21:22:20",1
"Barreda Perez, Ana Maria_2025-11-19T21:22:20","Rodriguez Nande, Lidia_2025-11-19T21:22:20",1
"Barreda Perez, Ana Maria_2025-11-19T21:22:20","González Espinosa, Ana Bárbara_2025-11-19T21:22:20",1
"Gransow, Bettina_2025-11-19T21:17:33","Kishlansky, Mark A._2025-11-19T21:17:22",1
"Gransow, Bettina_2025-11-19T21:17:33","Hochedlinger, Michael_2025-11-19T21:17:33",1
"Gransow, Bettina_2025-11-19T21:17:33","Day, David_2025-11-19T21:17:22",1
"Gransow, Bettina_2025-11-19T21:17:33","Nasson, Bill_2025-11-19T21:17:33",1
"Gransow, Bettina_2025-11-19T21:17:33","Park, Soon-Won_2025-11-19T21:17:33",1
"Gransow, Bettina_2025-11-19T21:17:33","Strachan, Hew_2025-11-19T21:17:22",1
"Gransow, Bettina_2025-11-19T21:17:33","Zeiler, Thomas W._2025-11-19T21:17:33",1
"Gransow, Bettina_2025-11-19T21:17:33","Lindner, Stephan H._2025-11-19T21:17:33",1
"Gransow, Bettina_2025-11-19T21:17:33","Palmer, Steven_2025-11-19T21:17:33",1
"Gransow, Bettina_2025-11-19T21:17:33","Swainger, Jonathan_2025-11-19T21:17:33",1
"Gransow, Bettina_2025-11-19T21:17:33","Bacon, Edwin_2025-11-19T21:17:33",1
"Gransow, Bettina_2025-11-19T21:17:33","Burnard, Trevor_2025-11-19T21:17:33",1
"Gransow, Bettina_2025-11-19T21:17:33","Höbelt, Lothar_2025-11-19T21:17:22",1
"Gransow, Bettina_2025-11-19T21:17:33","Lampe, John R._2025-11-19T21:17:33",1
"Gransow, Bettina_2025-11-19T21:17:33","Keller, Eva_2025-11-19T21:17:33",1
"Gransow, Bettina_2025-11-19T21:17:33","Burton, Paul J._2025-11-19T21:17:33",1
"Gransow, Bettina_2025-11-19T21:17:33","Meissner, Christopher M._2025-11-19T21:17:33",1
"Gransow, Bettina_2025-11-19T21:17:33","Carson, Penny_2025-11-19T21:17:33",1
"Gransow, Bettina_2025-11-19T21:17:33","Werrell, Kenneth P._2025-11-19T21:17:33",1
"Gransow, Bettina_2025-11-19T21:17:33","Posada-Carbó, Eduardo_2025-11-19T21:17:33",1
"Gransow, Bettina_2025-11-19T21:17:33","Fisher, Michael H._2025-11-19T21:17:33",1
"Gransow, Bettina_2025-11-19T21:17:33","Bolton, Geoffrey_2025-11-19T21:17:33",1
"Gransow, Bettina_2025-11-19T21:17:33","Calvert, Peter_2025-11-19T21:17:33",1
"Gransow, Bettina_2025-11-19T21:17:33","Winter, Jay_2025-11-19T21:17:22",1
"Gransow, Bettina_2025-11-19T21:17:33","Koenigsberger, H. G._2025-11-19T21:17:33",1
"Gransow, Bettina_2025-11-19T21:17:33","Elleman, Bruce A._2025-11-19T21:17:33",1
"Gransow, Bettina_2025-11-19T21:17:33","Fattah, Hala_2025-11-19T21:17:33",1
"Gransow, Bettina_2025-11-19T21:17:33","Connelly, Owen_2025-11-19T21:17:28",1
"Gransow, Bettina_2025-11-19T21:17:33","Fry, Joseph A._2025-11-19T21:17:33",1
"Gransow, Bettina_2025-11-19T21:17:33","Green, E. H. H._2025-11-19T21:17:33",1
"Božilov, Ivan_2025-11-19T21:40:24","BERZA, M._2025-11-19T21:50:07",1
"Božilov, Ivan_2025-11-19T21:40:24","IVANOVA, O._2025-11-19T21:50:07",1
"Božilov, Ivan_2025-11-19T21:40:24","PRIŽIMOVA, E._2025-11-19T21:50:07",1
"Božilov, Ivan_2025-11-19T21:40:24","LITAVRIN, G. G._2025-11-19T21:50:07",1
"Božilov, Ivan_2025-11-19T21:40:24","Ćirković, Sima M._2025-11-19T21:23:05",1
"Božilov, Ivan_2025-11-19T21:40:24","ČIRKOVIČ, Milan M._2025-11-19T21:50:07",1
"Božilov, Ivan_2025-11-19T21:40:24","Guillou, André_2025-11-19T21:37:27",1
"Germani, M._2025-11-27T19:23:41","Nemeti, S._2025-11-27T19:23:41",1
"Germani, M._2025-11-27T19:23:41",M. G. D'Urso_2025-11-19T21:29:07,1
"Heinzer, Felix_2025-11-19T21:28:43","Fleith, Barbara_2025-11-19T21:27:44",1
"Nakoinz, Oliver_2025-11-19T21:35:26","Schulte-Kortnack, Detlef_2025-11-19T21:35:26",1
"Nakoinz, Oliver_2025-11-19T21:35:26","Enzmann, Jonas_2025-11-19T21:35:26",1
"Nakoinz, Oliver_2025-11-19T21:35:26","Jürgens, Fritz_2025-11-19T21:35:26",1
"Kalman, Akos_2026-01-15T09:03:42","Hill, Paul_2026-01-15T09:03:44",1
"Kalman, Akos_2026-01-15T09:03:42","Goodman-Tchernov, Beverly_2026-01-15T09:03:45",1
"Kalman, Akos_2026-01-15T09:03:42","Katz, Timor_2026-01-15T09:03:43",1
"Korsvoll, Nils H._2025-11-19T21:28:59","Sanzo, Joseph E._2025-11-19T21:28:59",1
"Geiss, Erwin_2025-11-19T21:25:07","Fassbinder, Jörg W.E._2025-11-19T21:38:23",1
"Geiss, Erwin_2025-11-19T21:25:07","Mayer, Werner_2025-11-19T21:25:07",1
"Hiller, J C_2025-11-19T21:18:24","Kennedy, Craig J._2025-11-19T21:31:19",1
"Hiller, J C_2025-11-19T21:18:24","Ghioni, C_2025-11-19T21:18:24",1
"Hiller, J C_2025-11-19T21:18:24","Boulton, Meg_2025-11-19T21:30:00",1
"Hiller, J C_2025-11-19T21:18:24","Aliev, A E_2025-11-19T21:18:24",1
"Pettener, D_2025-11-19T21:26:02","Ferri, G_2025-11-19T21:26:02",1
"Pettener, D_2025-11-19T21:26:02","Carta, M_2025-11-19T21:26:02",1
"Pettener, D_2025-11-19T21:26:02","Sarno, S_2025-11-19T21:26:02",1
"Pettener, D_2025-11-19T21:26:02","Tucci, S_2025-11-19T21:26:02",1
"Цыганов, Виктор_2025-11-19T21:42:36","Минеева, Татьяна_2025-11-19T21:42:36",1
"Brand, Hanno_2025-11-19T21:26:26","Loewen, Brad_2025-11-19T21:26:26",1
"Brand, Hanno_2025-11-19T21:26:26","Bowly, Tim_2025-11-19T21:26:26",1
"Brand, Hanno_2025-11-19T21:26:26","Mott, Lawrence V_2025-11-19T21:26:26",1
"Brand, Hanno_2025-11-19T21:26:26","Frankot, Edda_2025-11-19T21:26:26",1
"Brand, Hanno_2025-11-19T21:26:26","Jenks, Stuart_2025-11-19T21:26:26",1
"Dirjec, Janez_2025-11-19T21:23:54","Stone, Sunčan Patrick_2025-11-19T21:23:02",1
"Dirjec, Janez_2025-11-19T21:23:54","Toškan, Borut_2025-11-19T21:23:54",2
"Dirjec, Janez_2025-11-19T21:23:54","Mileusnić, Zrinka_2025-11-19T21:43:06",1
"Geyer, Michael_2025-11-19T21:17:32","Adamthwaite, Anthony_2025-11-19T21:17:20",1
"Geyer, Michael_2025-11-19T21:17:32","rennan, Patrick H._2025-11-19T21:17:32",1
"Geyer, Michael_2025-11-19T21:17:32","Olesen, Thorsten B._2025-11-19T21:17:25",1
"Geyer, Michael_2025-11-19T21:17:32","Dwyer, Philip G._2025-11-19T21:17:32",1
"Geyer, Michael_2025-11-19T21:17:32","Wendt, Reinhard_2025-11-19T21:17:32",1
"Geyer, Michael_2025-11-19T21:17:32","Payne, Stanley G._2025-11-19T21:17:32",1
"Geyer, Michael_2025-11-19T21:17:32","Krüger, Peter_2025-11-19T21:17:32",1
"Geyer, Michael_2025-11-19T21:17:32","Kent, John_2025-11-19T21:17:32",1
"Geyer, Michael_2025-11-19T21:17:32","Stephanson, Anders_2025-11-19T21:17:32",1
"Geyer, Michael_2025-11-19T21:17:32","Brands, H. W._2025-11-19T21:17:29",1
"Geyer, Michael_2025-11-19T21:17:32","Iriye, Akira_2025-11-19T21:17:32",1
"Geyer, Michael_2025-11-19T21:17:32","Rodger, N. A. M._2025-11-19T21:17:32",1
"Geyer, Michael_2025-11-19T21:17:32","Beer, Bettina_2025-11-19T21:17:32",1
"Geyer, Michael_2025-11-19T21:17:32","Weinberg, Gerhard L._2025-11-19T21:17:32",1
"Geyer, Michael_2025-11-19T21:17:32","Nadel, Alan_2025-11-19T21:17:32",1
"Geyer, Michael_2025-11-19T21:17:32","Asmus, Ronald D._2025-11-19T21:17:32",1
"Geyer, Michael_2025-11-19T21:17:32","Silverstone, Scott A._2025-11-19T21:17:32",1
"Geyer, Michael_2025-11-19T21:17:32","Adelman, Jeremy_2025-11-19T21:17:32",1
"Geyer, Michael_2025-11-19T21:17:32","Gieseke, Jens_2025-11-19T21:17:32",1
"Geyer, Michael_2025-11-19T21:17:32","Snyder, Timothy_2025-11-19T21:17:32",1
"Geyer, Michael_2025-11-19T21:17:32","Gienow-Hecht, Jessica C. E._2025-11-19T21:17:32",1
"Geyer, Michael_2025-11-19T21:17:32","Goda, Norman J. W._2025-11-19T21:17:20",1
"Geyer, Michael_2025-11-19T21:17:32","Israel, Jonathan_2025-11-19T21:17:32",1
"Geyer, Michael_2025-11-19T21:17:32","Matthew, Richard_2025-11-19T21:17:32",1
"Geyer, Michael_2025-11-19T21:17:32","Reid, Donald_2025-11-19T21:17:23",1
"Geyer, Michael_2025-11-19T21:17:32","Holland, Robert_2025-11-19T21:17:32",1
"Geyer, Michael_2025-11-19T21:17:32","Waring, Stephen P._2025-11-19T21:17:32",1
"Geyer, Michael_2025-11-19T21:17:32","Bridge, F. R._2025-11-19T21:17:23",1
"Geyer, Michael_2025-11-19T21:17:32","Nelles, H. V._2025-11-19T21:17:32",1
"Geyer, Michael_2025-11-19T21:17:32","Smith, Jonathan Riley_2025-11-19T21:17:32",1
"Geyer, Michael_2025-11-19T21:17:32","Burkholder, Mark A._2025-11-19T21:17:22",1
"Geyer, Michael_2025-11-19T21:17:32","Higonnet, Patrice_2025-11-19T21:17:32",1
"Hérouin, Stéphane_2025-11-19T21:18:47","Rivière, Julie_2025-11-19T21:18:47",1
"Tone, John Lawrence_2025-11-19T21:17:29","Rice, Geoffrey W._2025-11-19T21:17:29",1
"Tone, John Lawrence_2025-11-19T21:17:29","Wells, Peter S._2025-11-19T21:17:29",1
"Tone, John Lawrence_2025-11-19T21:17:29","Tarling, Nicholas_2025-11-19T21:17:22",1
"Tone, John Lawrence_2025-11-19T21:17:29","Coble, Parks M._2025-11-19T21:17:29",1
"Tone, John Lawrence_2025-11-19T21:17:29","Kennedy, Dane_2025-11-19T21:17:28",1
"Tone, John Lawrence_2025-11-19T21:17:29","Parrott, David_2025-11-19T21:17:29",1
"Tone, John Lawrence_2025-11-19T21:17:29","Granieri, Ronald J._2025-11-19T21:17:25",1
"Tone, John Lawrence_2025-11-19T21:17:29","Brands, H. W._2025-11-19T21:17:29",1
"Tone, John Lawrence_2025-11-19T21:17:29","Duiker, William J._2025-11-19T21:17:29",1
"Tone, John Lawrence_2025-11-19T21:17:29","Saab, Ann Pottinger_2025-11-19T21:17:29",1
"Tone, John Lawrence_2025-11-19T21:17:29","Boyer, Richard E._2025-11-19T21:17:29",1
"Tone, John Lawrence_2025-11-19T21:17:29","Wainwright, A. Martin_2025-11-19T21:17:29",1
"Tone, John Lawrence_2025-11-19T21:17:29","Kwan, Daniel Y. K._2025-11-19T21:17:29",1
"Tone, John Lawrence_2025-11-19T21:17:29","Chatterjee, Kumkum_2025-11-19T21:17:29",1
"Tone, John Lawrence_2025-11-19T21:17:29","Höbelt, Lothar_2025-11-19T21:17:22",1
"Tone, John Lawrence_2025-11-19T21:17:29","Cosmo, Nicola Di_2025-11-19T21:17:29",1
"Tone, John Lawrence_2025-11-19T21:17:29","Foglesong, David S._2025-11-19T21:17:29",1
"Tone, John Lawrence_2025-11-19T21:17:29","Mettam, Roger_2025-11-19T21:17:29",1
"Tone, John Lawrence_2025-11-19T21:17:29","Goda, Norman J. W._2025-11-19T21:17:20",1
"Tone, John Lawrence_2025-11-19T21:17:29","Wood, Ian N._2025-11-19T21:17:29",1
"Tone, John Lawrence_2025-11-19T21:17:29","Langley, Lester D._2025-11-19T21:17:22",1
"Tone, John Lawrence_2025-11-19T21:17:29","Love, Ronald S._2025-11-19T21:17:29",1
"Tone, John Lawrence_2025-11-19T21:17:29","Ion, A. Hamish_2025-11-19T21:17:29",1
"Tone, John Lawrence_2025-11-19T21:17:29","Jankowski, Paul_2025-11-19T21:17:29",1
"Tone, John Lawrence_2025-11-19T21:17:29","Ashton, Nigel J._2025-11-19T21:17:29",1
"Tone, John Lawrence_2025-11-19T21:17:29","Watts, Sheldon_2025-11-19T21:17:29",1
"Tone, John Lawrence_2025-11-19T21:17:29","Crapol, Edward P._2025-11-19T21:17:22",1
"Tone, John Lawrence_2025-11-19T21:17:29","Campbell, Ian C._2025-11-19T21:17:29",1
"Tone, John Lawrence_2025-11-19T21:17:29","Foss, Clive_2025-11-19T21:17:29",1
"Tone, John Lawrence_2025-11-19T21:17:29","Bryder, Linda_2025-11-19T21:17:25",1
"Tone, John Lawrence_2025-11-19T21:17:29","Rossabi, Morris_2025-11-19T21:17:29",1
"Tone, John Lawrence_2025-11-19T21:17:29","Morton, Desmond_2025-11-19T21:17:22",1
"Tone, John Lawrence_2025-11-19T21:17:29","Talbert, Richard J. A._2025-11-19T21:17:29",1
"Blair, Sheila_2025-11-19T21:25:35","Dale, Stephen Frederic_2025-11-19T21:28:55",1
"Blair, Sheila_2025-11-19T21:25:35","Daryaee, Touraj_2025-11-19T21:27:17",1
"Blair, Sheila_2025-11-19T21:25:35","Herzig, Edmund_2025-11-19T21:28:55",1
"Blair, Sheila_2025-11-19T21:25:35","Ehsani, Kaveh_2025-11-19T21:28:55",1
"Blair, Sheila_2025-11-19T21:25:35","Haar, Johan G. J. ter_2025-11-19T21:28:55",1
"Blair, Sheila_2025-11-19T21:25:35","Balaghi, Shiva_2025-11-19T21:28:55",1
"Blair, Sheila_2025-11-19T21:25:35","Avery, Peter_2025-11-19T21:28:55",1
"Blair, Sheila_2025-11-19T21:25:35","Mirfendereski, Guive_2025-11-19T21:28:55",1
"Blair, Sheila_2025-11-19T21:25:35","Karimi-Hakkak, Ahmad_2025-11-19T21:28:55",1
"Blair, Sheila_2025-11-19T21:25:35","Poonawala, Ismail_2025-11-19T21:28:55",1
"Blair, Sheila_2025-11-19T21:25:35","Rejali, Darius_2025-11-19T21:28:55",1
"Blair, Sheila_2025-11-19T21:25:35","Haag-Higuchi, Roxane_2025-11-19T21:28:55",1
"Blair, Sheila_2025-11-19T21:25:35","Walker, Paul_2025-11-19T21:28:55",1
"Blair, Sheila_2025-11-19T21:25:35","Beeman, William_2025-11-19T21:28:55",1
"Blair, Sheila_2025-11-19T21:25:35","Ziai, Hossein_2025-11-19T21:28:55",1
"Blair, Sheila_2025-11-19T21:25:35","Biran, Michal_2025-11-19T21:24:00",1
"Blair, Sheila_2025-11-19T21:25:35","Keddie, Nikki_2025-11-19T21:28:55",1
"Margaryan, Ashot_2025-11-19T21:20:57","Afanasiev, Gennady_2025-11-19T21:20:57",1
"Margaryan, Ashot_2025-11-19T21:20:57","Fox, Allison_2025-11-19T21:22:38",1
"Margaryan, Ashot_2025-11-19T21:20:57","Evdokimov, Valeriy_2025-11-19T21:20:57",1
"Margaryan, Ashot_2025-11-19T21:20:57","Mertz, Ilya V._2025-11-19T21:20:57",1
"Margaryan, Ashot_2025-11-19T21:20:57","Willerslev, Eske_2025-11-19T21:17:06",2
"Margaryan, Ashot_2025-11-19T21:20:57","Sutter, Gerd_2025-11-19T21:38:41",1
"Margaryan, Ashot_2025-11-19T21:20:57","Magnusson, Yvonne_2025-11-19T21:38:41",1
"Margaryan, Ashot_2025-11-19T21:20:57","Alpaslan, Ashyk_2025-11-19T21:20:57",1
"Margaryan, Ashot_2025-11-19T21:20:57","Kristiansen, Kristian_2025-11-19T21:21:01",1
"Margaryan, Ashot_2025-11-19T21:20:57",Kukushkin Alexey I._2025-11-19T21:17:15,1
"Margaryan, Ashot_2025-11-19T21:20:57","Peyrot, Michaël_2025-11-19T21:20:57",1
"Margaryan, Ashot_2025-11-19T21:20:57","Lundstrøm, Inge_2025-11-19T21:22:38",1
"Margaryan, Ashot_2025-11-19T21:20:57","Smith, Geoffrey L_2025-11-19T21:38:41",1
"Margaryan, Ashot_2025-11-19T21:20:57","McColl, Hugh_2025-11-19T21:22:38",1
"Margaryan, Ashot_2025-11-19T21:20:57","Merkyte, Inga_2025-11-19T21:20:57",1
"Margaryan, Ashot_2025-11-19T21:20:57","Cassidy, Lara M_2025-11-19T21:22:38",1
"Margaryan, Ashot_2025-11-19T21:20:57","Martiniano, Rui_2025-11-19T21:22:38",1
"Margaryan, Ashot_2025-11-19T21:20:57","Pezhemsky, Denis_2025-11-19T21:22:38",1
"Margaryan, Ashot_2025-11-19T21:20:57","Ellingvåg, Sturla_2025-11-19T21:20:31",1
"Margaryan, Ashot_2025-11-19T21:20:57","Baimbetov, Gabit_2025-11-19T21:20:57",1
"Margaryan, Ashot_2025-11-19T21:20:57","Mukhtarova, Gulmira_2025-11-19T21:20:57",1
"Margaryan, Ashot_2025-11-19T21:20:57","Khaskhanov, Ruslan_2025-11-19T21:20:57",1
"Margaryan, Ashot_2025-11-19T21:20:57","Hegay, Tatyana_2025-11-19T21:20:57",1
"Margaryan, Ashot_2025-11-19T21:20:57","Pedersen, Anders Gorm_2025-11-19T21:20:57",1
"Margaryan, Ashot_2025-11-19T21:20:57","Theulot, Bertrand_2025-11-19T21:47:13",1
"Margaryan, Ashot_2025-11-19T21:20:57","Fotakis, Anna K_2025-11-19T21:22:38",1
"Margaryan, Ashot_2025-11-19T21:20:57","Boldgiv, Bazartseren_2025-11-19T21:18:18",1
"Margaryan, Ashot_2025-11-19T21:20:57","Olsen, Jesper_2025-11-19T21:20:54",1
"Margaryan, Ashot_2025-11-19T21:20:57","Albrechtsen, Anders_2025-11-19T21:22:38",1
"Margaryan, Ashot_2025-11-19T21:20:57","Buzhilova, A P_2025-11-19T21:21:18",2
"Margaryan, Ashot_2025-11-19T21:20:57","Korneliussen, Thorfinn_2025-11-19T21:20:57",2
"Margaryan, Ashot_2025-11-19T21:20:57","Baimukhanov, Nurbol_2025-11-19T21:20:57",1
"Margaryan, Ashot_2025-11-19T21:20:57","Loman, Valeriy_2025-11-19T21:20:57",1
"Margaryan, Ashot_2025-11-19T21:20:57","Smith, Derek J._2025-11-19T21:21:01",1
"Margaryan, Ashot_2025-11-19T21:20:57","Dorzhu, Choduraa_2025-11-19T21:20:57",1
"Margaryan, Ashot_2025-11-19T21:20:57","Allmäe, Raili_2025-11-19T21:22:38",1
"Margaryan, Ashot_2025-11-19T21:20:57","de Barros Damgaard, Peter_2025-11-19T21:21:08",3
"Margaryan, Ashot_2025-11-19T21:20:57","Lau, Nina_2025-11-19T21:20:57",1
"Margaryan, Ashot_2025-11-19T21:20:57","Gestsdóttir, Hildur_2025-11-19T21:15:34",1
"Margaryan, Ashot_2025-11-19T21:20:57","Drosten, Christian_2025-11-19T21:21:01",1
"Margaryan, Ashot_2025-11-19T21:20:57","Gopalakrishnan, Shyam_2025-11-19T21:47:13",1
"Margaryan, Ashot_2025-11-19T21:20:57","Szczepanek, Anita_2025-11-19T21:47:13",1
"Margaryan, Ashot_2025-11-19T21:20:57","Peets, Jüri_2025-11-19T21:22:38",1
"Margaryan, Ashot_2025-11-19T21:20:57","Khartanovich, Valeri I._2025-11-19T21:16:51",1
"Margaryan, Ashot_2025-11-19T21:20:57","Goryachev, Alexander_2025-11-19T21:20:57",1
"Margaryan, Ashot_2025-11-19T21:20:57","Aldashev, Almaz_2025-11-19T21:20:57",1
"Margaryan, Ashot_2025-11-19T21:20:57","Lawson, Daniel J_2025-11-19T21:22:38",1
"Margaryan, Ashot_2025-11-19T21:20:57","Bhérer, Claude_2025-11-19T21:22:38",1
"Margaryan, Ashot_2025-11-19T21:20:57","Erdenebaatar, Diimaajav_2025-11-19T21:20:57",1
"Margaryan, Ashot_2025-11-19T21:20:57","Mijiddorj, Enkhbayar_2025-11-19T21:20:57",1
"Margaryan, Ashot_2025-11-19T21:20:57","Pospieszny, Łukasz_2025-11-19T21:38:00",1
"Margaryan, Ashot_2025-11-19T21:20:57","Holtsmark Nielsen, Sofie_2025-11-19T21:38:41",1
"Margaryan, Ashot_2025-11-19T21:20:57","Witkowska, Barbara_2025-11-19T21:28:03",1
