id,language_name,year
69825516c835c41957dfd228,anglais,2014
69825516c835c41957dfd229,anglais,2014
69825516c835c41957dfd235,anglais,2014
69825516c835c41957dfd23a,anglais,2014
69825516c835c41957dfd23c,anglais,2014
69825516c835c41957dfd23d,anglais,2014
69825516c835c41957dfd23e,anglais,2014
69825516c835c41957dfd23f,anglais,2014
69825516c835c41957dfd244,anglais,2015
69825516c835c41957dfd24d,anglais,2015
69825516c835c41957dfd24f,anglais,2015
69825516c835c41957dfd253,anglais,2015
69825516c835c41957dfd265,anglais,2016
69825516c835c41957dfd2c1,anglais,2015
69825516c835c41957dfd2c5,anglais,2015
69825516c835c41957dfd2c8,français,2014
69825516c835c41957dfd2cf,anglais,2014
69825516c835c41957dfd2d5,anglais,2015
69825516c835c41957dfd2eb,anglais,2014
69825516c835c41957dfd2ec,anglais,2015
69825516c835c41957dfd2f5,anglais,2015
69825516c835c41957dfd2f7,anglais,2014
69825516c835c41957dfd305,anglais,2015
69825516c835c41957dfd30c,anglais,2015
69825516c835c41957dfd30d,anglais,2015
69825516c835c41957dfd30e,anglais,2015
69825516c835c41957dfd311,espagnol,2016
69825516c835c41957dfd31a,anglais,2015
69825516c835c41957dfd31b,anglais,2015
69825516c835c41957dfd31d,anglais,2015
69825516c835c41957dfd31e,anglais,2015
69825516c835c41957dfd321,anglais,2015
69825516c835c41957dfd322,anglais,2015
69825516c835c41957dfd323,anglais,2015
69825516c835c41957dfd327,anglais,2015
69825516c835c41957dfd328,anglais,2016
69825516c835c41957dfd329,anglais,2015
69825516c835c41957dfd32d,anglais,2015
69825516c835c41957dfd332,anglais,2016
69825516c835c41957dfd334,anglais,2015
69825516c835c41957dfd335,anglais,2016
69825516c835c41957dfd339,anglais,2015
69825516c835c41957dfd33b,anglais,2015
69825516c835c41957dfd33c,anglais,2015
69825516c835c41957dfd342,anglais,2015
69825516c835c41957dfd343,anglais,2016
69825516c835c41957dfd344,anglais,2015
69825516c835c41957dfd349,anglais,2015
69825516c835c41957dfd34a,anglais,2016
69825516c835c41957dfd34b,anglais,2016
69825516c835c41957dfd34c,anglais,2016
69825516c835c41957dfd34d,anglais,2016
69825516c835c41957dfd3a2,anglais,2016
69825516c835c41957dfd3c7,anglais,2015
69825516c835c41957dfd3c8,anglais,2015
69825516c835c41957dfd3cb,anglais,2015
69825516c835c41957dfd3de,anglais,2016
69825516c835c41957dfd3e0,anglais,2015
69825516c835c41957dfd3e2,anglais,2015
69825516c835c41957dfd3ed,espagnol,2016
69825516c835c41957dfd3f0,anglais,2016
69825516c835c41957dfd3f1,allemand,2015
69825516c835c41957dfd3f4,anglais,2015
69825516c835c41957dfd3f5,anglais,2016
69825516c835c41957dfd3f6,anglais,2016
69825516c835c41957dfd3f8,anglais,2016
69825516c835c41957dfd3fb,anglais,2016
69825516c835c41957dfd3fd,anglais,2015
69825516c835c41957dfd401,anglais,2016
69825516c835c41957dfd404,anglais,2015
69825516c835c41957dfd405,anglais,2015
69825516c835c41957dfd406,anglais,2015
69825516c835c41957dfd407,anglais,2015
69825516c835c41957dfd409,anglais,2015
69825516c835c41957dfd40b,anglais,2015
69825516c835c41957dfd41d,anglais,2016
69825516c835c41957dfd42c,anglais,2016
69825516c835c41957dfd42d,anglais,2016
69825516c835c41957dfd42e,anglais,2015
69825516c835c41957dfd4ad,anglais,2014
69825516c835c41957dfd524,anglais,2014
69825516c835c41957dfd5d4,anglais,2014
69825516c835c41957dfd65a,anglais,2014
69825516c835c41957dfd711,anglais,2015
69825516c835c41957dfd712,anglais,2016
69825516c835c41957dfd718,anglais,2016
69825516c835c41957dfd71c,anglais,2016
69825516c835c41957dfd71d,anglais,2015
69825516c835c41957dfd71e,anglais,2014
69825516c835c41957dfd729,anglais,2016
69825516c835c41957dfd72f,anglais,2016
69825516c835c41957dfd788,anglais,2015
69825516c835c41957dfd7c4,français,2014
69825516c835c41957dfd7c9,anglais,2016
69825516c835c41957dfd807,anglais,2016
69825516c835c41957dfd82c,anglais,2016
69825516c835c41957dfd82e,anglais,2016
69825516c835c41957dfd835,anglais,2016
69825516c835c41957dfd845,anglais,2015
69825516c835c41957dfd887,anglais,2016
69825516c835c41957dfd890,anglais,2016
69825516c835c41957dfd892,anglais,2016
69825516c835c41957dfd895,anglais,2017
69825516c835c41957dfd896,anglais,2014
69825516c835c41957dfd897,anglais,2016
69825516c835c41957dfd89a,anglais,2016
69825516c835c41957dfd8a1,anglais,2014
69825516c835c41957dfd8a9,anglais,2014
69825516c835c41957dfd8b2,anglais,2016
69825516c835c41957dfd8b3,anglais,2016
69825516c835c41957dfd8b5,anglais,2016
69825516c835c41957dfd8dc,anglais,2016
69825516c835c41957dfd8e6,anglais,2016
69825516c835c41957dfd8e7,anglais,2016
69825516c835c41957dfd8f2,anglais,2016
69825516c835c41957dfd915,,2016
69825516c835c41957dfd922,anglais,2015
69825516c835c41957dfd934,anglais,2014
69825516c835c41957dfd961,anglais,2016
69825516c835c41957dfd962,anglais,2016
69825516c835c41957dfd963,anglais,2016
69825516c835c41957dfd986,anglais,2016
69825516c835c41957dfd9a8,anglais,2016
69825516c835c41957dfd9e3,anglais,2016
69825516c835c41957dfda41,anglais,2017
69825516c835c41957dfda45,allemand,2016
69825516c835c41957dfda6c,anglais,2016
69825516c835c41957dfda6e,anglais,2016
69825516c835c41957dfda70,anglais,2016
69825516c835c41957dfda71,anglais,2017
69825516c835c41957dfda86,anglais,2017
69825516c835c41957dfda95,anglais,2017
69825516c835c41957dfda96,anglais,2016
69825516c835c41957dfda9a,anglais,2016
69825516c835c41957dfda9b,anglais,2016
69825516c835c41957dfda9c,anglais,2016
69825516c835c41957dfda9d,anglais,2016
69825516c835c41957dfda9e,anglais,2016
69825516c835c41957dfdaa8,anglais,2017
69825516c835c41957dfdaaa,anglais,2017
69825516c835c41957dfdae1,anglais,2017
69825516c835c41957dfdaf7,anglais,2017
69825516c835c41957dfdb04,anglais,2017
69825516c835c41957dfdb06,anglais,2017
69825516c835c41957dfdb08,russe,2016
69825516c835c41957dfdb09,anglais,2016
69825516c835c41957dfdb0a,anglais,2016
69825516c835c41957dfdb0d,anglais,2017
69825516c835c41957dfdb32,anglais,2017
69825516c835c41957dfdb3e,anglais,2016
69825516c835c41957dfdb47,anglais,2017
69825516c835c41957dfdb4d,anglais,2016
69825516c835c41957dfdb4e,anglais,2016
69825516c835c41957dfdb4f,anglais,2017
69825516c835c41957dfdb50,anglais,2017
69825516c835c41957dfdb51,anglais,2016
69825516c835c41957dfdb52,anglais,2016
69825516c835c41957dfdb53,anglais,2016
69825516c835c41957dfdb54,anglais,2017
69825516c835c41957dfdb60,anglais,2017
69825516c835c41957dfdb63,anglais,2017
69825516c835c41957dfdb7e,anglais,2017
69825516c835c41957dfdb94,anglais,2016
69825516c835c41957dfdb95,anglais,2017
69825516c835c41957dfdb9b,anglais,2017
69825516c835c41957dfdba1,anglais,2017
69825516c835c41957dfdbb4,anglais,2017
69825516c835c41957dfdbbf,anglais,2017
69825516c835c41957dfdbc0,anglais,2017
69825516c835c41957dfdbc1,anglais,2017
69825516c835c41957dfdbdf,anglais,2016
69825516c835c41957dfdbe6,anglais,2017
69825516c835c41957dfdbe9,anglais,2017
69825516c835c41957dfdc15,anglais,2017
69825516c835c41957dfdc16,anglais,2017
69825516c835c41957dfdc19,anglais,2017
69825516c835c41957dfdc1a,anglais,2017
69825516c835c41957dfdc1b,anglais,2017
69825516c835c41957dfdc1c,anglais,2017
69825516c835c41957dfdc1d,anglais,2017
69825516c835c41957dfdc1e,anglais,2017
69825516c835c41957dfdc21,anglais,2014
69825516c835c41957dfdc24,anglais,2017
69825516c835c41957dfdc26,anglais,2017
69825516c835c41957dfdc35,anglais,2017
69825516c835c41957dfdc37,anglais,2017
69825516c835c41957dfdc38,anglais,2017
69825516c835c41957dfdc39,anglais,2017
69825516c835c41957dfdc4c,anglais,2017
69825516c835c41957dfdc5f,anglais,2017
69825516c835c41957dfdc61,anglais,2017
69825516c835c41957dfdc7f,anglais,2017
69825516c835c41957dfdc80,anglais,2017
69825516c835c41957dfdc81,anglais,2017
69825516c835c41957dfdc84,anglais,2017
69825516c835c41957dfdc8c,espagnol,2018
69825516c835c41957dfdc8f,anglais,2017
69825516c835c41957dfdc98,espagnol,2018
69825516c835c41957dfdc9f,anglais,2017
69825516c835c41957dfdccb,espagnol,2017
69825516c835c41957dfdce4,anglais,2014
69825516c835c41957dfdced,russe,2014
69825516c835c41957dfdcf2,,2016
69825516c835c41957dfdcf6,anglais,2015
69825516c835c41957dfdd02,anglais,2014
69825516c835c41957dfdd09,russe,2014
69825516c835c41957dfdd0f,anglais,2017
69825516c835c41957dfdd11,anglais,2016
69825516c835c41957dfdd44,anglais,2014
69825516c835c41957dfdd52,anglais,2014
69825516c835c41957dfdd54,anglais,2015
69825516c835c41957dfdd5e,italien,2015
69825516c835c41957dfdd60,anglais,2016
69825516c835c41957dfdd74,anglais,2016
69825516c835c41957dfdd79,anglais,2015
69825516c835c41957dfdd84,anglais,2014
69825516c835c41957dfdd85,anglais,2015
69825516c835c41957dfdd86,russe,2014
69825516c835c41957dfdd8c,russe,2014
69825516c835c41957dfdd93,anglais,2016
69825516c835c41957dfdd99,espagnol,2017
69825516c835c41957dfdd9b,,2017
69825516c835c41957dfde37,anglais,2014
69825516c835c41957dfde49,anglais,2015
69825516c835c41957dfde67,anglais,2014
69825516c835c41957dfde6b,anglais,2016
69825516c835c41957dfde6e,anglais,2014
69825516c835c41957dfde9a,anglais,2015
69825516c835c41957dfdea3,anglais,2014
69825516c835c41957dfdec6,anglais,2016
69825516c835c41957dfdeca,anglais,2016
69825516c835c41957dfdf7c,anglais,2014
69825516c835c41957dfdf87,anglais,2014
69825516c835c41957dfdf8b,anglais,2015
69825516c835c41957dfdf8e,anglais,2014
69825516c835c41957dfdf8f,anglais,2015
69825516c835c41957dfdf92,anglais,2015
69825516c835c41957dfdfa2,anglais,2016
69825516c835c41957dfdfa6,anglais,2016
69825516c835c41957dfdfb5,anglais,2016
69825516c835c41957dfdfff,anglais,2017
69825516c835c41957dfe001,anglais,2017
69825516c835c41957dfe004,anglais,2017
69825516c835c41957dfe009,anglais,2017
69825516c835c41957dfe00c,anglais,2017
69825516c835c41957dfe01a,anglais,2018
69825516c835c41957dfe01b,anglais,2018
69825516c835c41957dfe01c,anglais,2018
69825516c835c41957dfe01d,anglais,2018
69825516c835c41957dfe02d,anglais,2018
69825516c835c41957dfe034,anglais,2018
69825516c835c41957dfe039,anglais,2018
69825516c835c41957dfe0c5,anglais,2018
69825516c835c41957dfe0c6,anglais,2018
69825516c835c41957dfe0c7,anglais,2018
69825516c835c41957dfe0c8,anglais,2018
69825516c835c41957dfe0e1,anglais,2018
69825516c835c41957dfe0e2,anglais,2017
69825516c835c41957dfe0e4,anglais,2017
69825516c835c41957dfe0e5,anglais,2017
69825516c835c41957dfe0e7,anglais,2017
69825516c835c41957dfe0e8,anglais,2017
69825516c835c41957dfe0e9,anglais,2017
69825516c835c41957dfe0eb,anglais,2017
69825516c835c41957dfe0ec,anglais,2017
69825516c835c41957dfe0ee,français,2018
69825516c835c41957dfe11e,anglais,2018
69825516c835c41957dfe120,anglais,2017
69825516c835c41957dfe122,anglais,2017
69825516c835c41957dfe123,anglais,2017
69825516c835c41957dfe124,anglais,2018
69825516c835c41957dfe125,anglais,2017
69825516c835c41957dfe189,anglais,2018
69825516c835c41957dfe1b6,anglais,2018
69825516c835c41957dfe1ed,anglais,2015
69825516c835c41957dfe200,anglais,2015
69825516c835c41957dfe201,anglais,2016
69825516c835c41957dfe246,anglais,2018
69825516c835c41957dfe24f,anglais,2017
69825516c835c41957dfe2a7,anglais,2015
69825516c835c41957dfe2d0,anglais,2016
69825516c835c41957dfe31d,anglais,2016
69825516c835c41957dfe3b6,anglais,2015
69825516c835c41957dfe3dd,allemand,2017
69825516c835c41957dfe3f4,allemand,2017
69825516c835c41957dfe3f5,anglais,2017
69825516c835c41957dfe3f7,anglais,2016
69825516c835c41957dfe3fd,allemand,2014
69825516c835c41957dfe409,allemand,2015
69825516c835c41957dfe419,allemand,2016
69825516c835c41957dfe42c,anglais,2018
69825516c835c41957dfe44e,allemand,2018
69825516c835c41957dfe469,,2018
69825516c835c41957dfe4c8,hongrois,2016
69825516c835c41957dfe4c9,anglais,2017
69825516c835c41957dfe4e7,anglais,2018
69825516c835c41957dfe4f6,anglais,2018
69825516c835c41957dfe4fa,anglais,2017
69825516c835c41957dfe4fb,espagnol,2018
69825516c835c41957dfe4fc,anglais,2018
69825516c835c41957dfe50c,français,2018
69825516c835c41957dfe54d,anglais,2018
69825516c835c41957dfe54e,anglais,2018
69825516c835c41957dfe5d5,allemand,2018
69825516c835c41957dfe5da,anglais,2018
69825516c835c41957dfe5dc,anglais,2018
69825516c835c41957dfe5dd,anglais,2017
69825516c835c41957dfe5de,anglais,2017
69825516c835c41957dfe5e0,anglais,2017
69825516c835c41957dfe5e5,anglais,2018
69825516c835c41957dfe5e7,anglais,2017
69825516c835c41957dfe5ea,anglais,2018
69825516c835c41957dfe5ec,anglais,2018
69825516c835c41957dfe5f3,anglais,2017
69825516c835c41957dfe640,anglais,2018
69825516c835c41957dfe64f,anglais,2017
69825516c835c41957dfe656,anglais,2017
69825516c835c41957dfe661,anglais,2018
69825516c835c41957dfe662,anglais,2018
69825516c835c41957dfe667,anglais,2017
69825516c835c41957dfe669,anglais,2015
69825516c835c41957dfe66d,anglais,2018
69825516c835c41957dfe66e,anglais,2018
69825516c835c41957dfe678,anglais,2018
69825516c835c41957dfe685,anglais,2018
69825516c835c41957dfe69d,anglais,2018
69825516c835c41957dfe6a0,anglais,2018
69825516c835c41957dfe6d9,russe,2018
69825516c835c41957dfe6de,anglais,2018
69825516c835c41957dfe6df,anglais,2018
69825516c835c41957dfe6f7,russe,2018
69825516c835c41957dfe6f8,russe,2018
69825516c835c41957dfe6fa,russe,2018
69825516c835c41957dfe6fd,russe,2018
69825516c835c41957dfe6ff,russe,2018
69825516c835c41957dfe713,anglais,2018
69825516c835c41957dfe718,anglais,2018
69825516c835c41957dfe719,anglais,2018
69825516c835c41957dfe728,anglais,2018
69825516c835c41957dfe73b,anglais,2018
69825516c835c41957dfe73f,allemand,2018
69825516c835c41957dfe740,allemand,2018
69825516c835c41957dfe741,allemand,2018
69825516c835c41957dfe748,anglais,2018
69825516c835c41957dfe78a,anglais,2018
69825516c835c41957dfe78b,anglais,2018
69825516c835c41957dfe78d,anglais,2018
69825516c835c41957dfe793,anglais,2018
69825516c835c41957dfe794,anglais,2018
69825516c835c41957dfe795,anglais,2018
69825516c835c41957dfe79d,anglais,2016
69825516c835c41957dfe79f,anglais,2018
69825516c835c41957dfe7cb,anglais,2015
69825516c835c41957dfe802,anglais,2014
69825516c835c41957dfe803,anglais,2014
69825516c835c41957dfe84a,français,2015
69825516c835c41957dfe84c,français,2016
69825516c835c41957dfe84f,français,2015
69825516c835c41957dfe854,,2017
69825516c835c41957dfedd8,anglais,2016
69825516c835c41957dfeddb,anglais,2014
69825516c835c41957dfee01,anglais,2014
69825516c835c41957dfee68,anglais,2015
69825516c835c41957dfee79,anglais,2016
69825516c835c41957dfee86,anglais,2017
69825516c835c41957dfee98,russe,2017
69825516c835c41957dfef0f,russe,2017
69825516c835c41957dfef52,anglais,2015
69825516c835c41957dfef53,anglais,2016
69825516c835c41957dfef54,anglais,2017
69825516c835c41957dfef56,anglais,2015
69825516c835c41957dfef57,anglais,2017
69825516c835c41957dfef5e,anglais,2017
69825516c835c41957dfef6d,russe,2016
69825516c835c41957dfef7d,anglais,2017
69825516c835c41957dfefa9,anglais,2017
69825516c835c41957dfefc6,anglais,2017
69825516c835c41957dfefd7,anglais,2016
69825516c835c41957dfefe3,anglais,2016
69825516c835c41957dfeff3,anglais,2015
69825516c835c41957dff012,anglais,2017
69825516c835c41957dff01f,anglais,2017
69825516c835c41957dff04d,anglais,2017
69825516c835c41957dff055,allemand,2015
69825516c835c41957dff05c,allemand,2015
69825516c835c41957dff05e,allemand,2015
69825516c835c41957dff05f,allemand,2015
69825516c835c41957dff063,allemand,2015
69825516c835c41957dff064,allemand,2015
69825516c835c41957dff069,allemand,2015
69825516c835c41957dff06c,allemand,2015
69825516c835c41957dff06f,allemand,2015
69825516c835c41957dff070,allemand,2015
69825516c835c41957dff071,allemand,2015
69825516c835c41957dff072,allemand,2015
69825516c835c41957dff077,allemand,2015
69825516c835c41957dff07c,allemand,2015
69825516c835c41957dff080,allemand,2015
69825516c835c41957dff082,allemand,2015
69825516c835c41957dff083,allemand,2015
69825516c835c41957dff086,allemand,2015
69825516c835c41957dff08f,allemand,2015
69825516c835c41957dff090,allemand,2015
69825516c835c41957dff091,allemand,2015
69825516c835c41957dff096,anglais,2017
69825516c835c41957dff09d,allemand,2015
69825516c835c41957dff09e,allemand,2015
69825516c835c41957dff0a1,anglais,2017
69825516c835c41957dff0a2,allemand,2015
69825516c835c41957dff0a5,allemand,2014
69825516c835c41957dff0b1,allemand,2015
69825516c835c41957dff0b2,allemand,2015
69825516c835c41957dff0b3,allemand,2015
69825516c835c41957dff0ba,allemand,2015
69825516c835c41957dff0c8,allemand,2015
69825516c835c41957dff0cd,allemand,2015
69825516c835c41957dff0cf,allemand,2015
69825516c835c41957dff0d0,allemand,2015
69825516c835c41957dff0d1,allemand,2015
69825516c835c41957dff0d3,allemand,2015
69825516c835c41957dff0d6,allemand,2015
69825516c835c41957dff0d9,allemand,2015
69825516c835c41957dff0db,allemand,2015
69825516c835c41957dff0dc,allemand,2015
69825516c835c41957dff0de,allemand,2015
69825516c835c41957dff0e0,anglais,2017
69825516c835c41957dff145,anglais,2014
69825516c835c41957dff234,anglais,2014
69825516c835c41957dff282,anglais,2016
69825516c835c41957dff2ba,anglais,2015
69825516c835c41957dff2eb,anglais,2015
69825516c835c41957dff2f2,anglais,2016
69825516c835c41957dff30c,anglais,2017
69825516c835c41957dff321,espagnol,2017
69825516c835c41957dff32f,anglais,2017
69825516c835c41957dff33c,anglais,2016
69825516c835c41957dff341,anglais,2016
69825516c835c41957dff398,anglais,2017
69825516c835c41957dff39a,anglais,2014
69825516c835c41957dff3ce,anglais,2015
69825517c835c41957dff400,anglais,2017
69825517c835c41957dff40f,anglais,2014
69825517c835c41957dff416,anglais,2014
69825517c835c41957dff437,anglais,2015
69825517c835c41957dff43c,anglais,2015
69825517c835c41957dff452,anglais,2017
69825517c835c41957dff494,anglais,2016
69825517c835c41957dff4c7,anglais,2017
69825517c835c41957dff4c8,anglais,2016
69825517c835c41957dff4ca,anglais,2015
69825517c835c41957dff4f2,anglais,2014
69825517c835c41957dff6e9,anglais,2016
69825517c835c41957dff702,espagnol,2015
69825517c835c41957dff70f,espagnol,2014
69825517c835c41957dff718,,2015
69825517c835c41957dff751,anglais,2017
69825517c835c41957dff75d,anglais,2015
69825517c835c41957dff77d,anglais,2015
69825517c835c41957dff7fc,italien,2017
69825517c835c41957dff800,espagnol,2014
69825517c835c41957dff801,anglais,2016
69825517c835c41957dff806,anglais,2015
69825517c835c41957dff80e,anglais,2016
69825517c835c41957dff811,russe,2014
69825517c835c41957dff812,anglais,2015
69825517c835c41957dff813,russe,2014
69825517c835c41957dff81d,anglais,2016
69825517c835c41957dff825,anglais,2014
69825517c835c41957dff830,russe,2017
69825517c835c41957dff83a,anglais,2016
69825517c835c41957dff847,polonais,2016
69825517c835c41957dff857,russe,2014
69825517c835c41957dff85f,anglais,2015
69825517c835c41957dff86a,anglais,2015
69825517c835c41957dff86b,anglais,2016
69825517c835c41957dff877,anglais,2015
69825517c835c41957dff8c2,anglais,2014
69825517c835c41957dff931,anglais,2015
69825517c835c41957dff95a,anglais,2015
69825517c835c41957dff9c6,espagnol,2015
69825517c835c41957dff9d4,espagnol,2017
69825517c835c41957dff9e3,espagnol,2015
69825517c835c41957dff9ec,anglais,2014
69825517c835c41957dffa1a,espagnol,2015
69825517c835c41957dffb6b,anglais,2017
69825517c835c41957dffc7e,anglais,2014
69825517c835c41957dffce4,turc,2017
69825517c835c41957dffce5,italien,2017
69825517c835c41957dffe2b,polonais,2016
69825517c835c41957dfff67,anglais,2017
69825517c835c41957dfff7d,français,2015
69825517c835c41957e0010f,,2017
69825517c835c41957e00111,,2015
69825517c835c41957e00123,anglais,2014
69825517c835c41957e001f2,français,2015
69825517c835c41957e001f4,Slovenian,2014
69825517c835c41957e0022c,anglais,2014
69825517c835c41957e00249,russe,2014
69825517c835c41957e0024c,ukrainien,2014
69825517c835c41957e0025e,ukrainien,2014
69825517c835c41957e0026a,russe,2014
69825517c835c41957e002a8,anglais,2014
69825517c835c41957e002ad,Slovenian,2014
69825517c835c41957e002f2,allemand,2014
69825517c835c41957e0034c,Slovenian,2014
69825517c835c41957e0034d,Slovenian,2014
69825517c835c41957e0044d,espagnol,2017
69825517c835c41957e00452,anglais,2017
69825517c835c41957e004bb,anglais,2017
69825517c835c41957e004c9,anglais,2014
69825517c835c41957e004ca,anglais,2015
69825517c835c41957e004ea,russe,2015
69825517c835c41957e004ef,russe,2014
69825517c835c41957e004f3,russe,2015
69825517c835c41957e004fd,russe,2014
69825517c835c41957e004fe,russe,2014
69825517c835c41957e004ff,russe,2014
69825517c835c41957e00508,russe,2015
69825517c835c41957e00509,russe,2015
69825517c835c41957e0050a,russe,2015
69825517c835c41957e00674,russe,2014
69825517c835c41957e006be,anglais,2017
69825517c835c41957e007be,Slovenian,2015
69825517c835c41957e007bf,Slovenian,2015
69825517c835c41957e007c0,Slovenian,2015
69825517c835c41957e007c1,croate,2014
69825517c835c41957e007db,anglais,2016
69825517c835c41957e0088e,anglais,2014
69825517c835c41957e00954,russe,2014
69825517c835c41957e00960,russe,2014
69825517c835c41957e0096b,russe,2014
69825517c835c41957e00970,russe,2015
69825517c835c41957e00975,russe,2015
69825517c835c41957e009b2,anglais,2015
69825517c835c41957e009d9,anglais,2016
69825517c835c41957e00b3e,russe,2015
69825517c835c41957e00b4e,russe,2015
69825517c835c41957e00b4f,russe,2015
69825517c835c41957e00b52,russe,2015
69825517c835c41957e00b56,russe,2015
69825517c835c41957e00b7c,russe,2016
69825517c835c41957e00b97,italien,2015
69825517c835c41957e00ba7,anglais,2017
69825517c835c41957e00bd0,,2015
69825517c835c41957e00bd8,,2014
69825517c835c41957e00c4e,espagnol,2014
69825517c835c41957e00c63,,2015
69825517c835c41957e00c90,italien,2015
69825517c835c41957e00cbb,russe,2014
69825517c835c41957e00cbe,russe,2014
69825517c835c41957e00cca,russe,2014
69825517c835c41957e00cd3,russe,2015
69825517c835c41957e00cd6,russe,2015
69825517c835c41957e00ce3,russe,2015
69825517c835c41957e00ce6,russe,2015
69825517c835c41957e00cf0,russe,2015
69825517c835c41957e00cf3,russe,2015
69825517c835c41957e00cf6,russe,2015
69825517c835c41957e00cf8,russe,2014
69825517c835c41957e00cfb,russe,2016
69825517c835c41957e00cfc,russe,2016
69825517c835c41957e00cfd,russe,2016
69825517c835c41957e00cff,russe,2014
69825517c835c41957e00d0e,italien,2015
69825517c835c41957e00d4d,allemand,2016
69825517c835c41957e00d4e,allemand,2016
69825517c835c41957e00d4f,russe,2016
69825517c835c41957e00d94,russe,2016
69825517c835c41957e00d96,russe,2015
69825517c835c41957e00d97,russe,2016
69825517c835c41957e00d99,russe,2016
69825517c835c41957e00da4,russe,2015
69825517c835c41957e00da5,russe,2016
69825517c835c41957e00da7,anglais,2016
69825517c835c41957e00daa,italien,2015
69825517c835c41957e00e92,Slovenian,2016
69825517c835c41957e00e96,Slovenian,2016
69825517c835c41957e00ec3,anglais,2016
69825517c835c41957e00f41,italien,2015
69825517c835c41957e00f4d,italien,2015
69825517c835c41957e00fc2,russe,2016
69825517c835c41957e00fc3,allemand,2016
69825517c835c41957e00fd7,Slovenian,2016
69825517c835c41957e00fd8,Slovenian,2016
69825517c835c41957e010ea,,2016
69825517c835c41957e010ee,,2014
69825517c835c41957e011bd,Slovenian,2016
69825517c835c41957e01231,anglais,2014
69825517c835c41957e01234,anglais,2015
69825517c835c41957e0124b,hongrois,2016
69825517c835c41957e012a3,anglais,2014
69825517c835c41957e01302,anglais,2016
69825517c835c41957e01306,anglais,2014
69825517c835c41957e01349,anglais,2015
69825517c835c41957e013e9,anglais,2016
69825517c835c41957e013fd,français,2014
69825517c835c41957e01406,anglais,2017
69825517c835c41957e01439,anglais,2017
69825517c835c41957e0149a,anglais,2016
69825517c835c41957e014aa,espagnol,2017
69825517c835c41957e014ed,anglais,2014
69825517c835c41957e01510,français,2016
69825517c835c41957e01515,français,2016
69825517c835c41957e0156d,français,2014
69825517c835c41957e015eb,français,2016
69825517c835c41957e01613,anglais,2017
69825517c835c41957e016c2,anglais,2017
69825517c835c41957e01708,anglais,2015
69825517c835c41957e0170c,anglais,2017
69825517c835c41957e0170d,anglais,2017
69825517c835c41957e01740,anglais,2015
69825517c835c41957e01744,anglais,2016
69825517c835c41957e01755,anglais,2014
69825517c835c41957e0178e,anglais,2014
69825517c835c41957e017b3,anglais,2014
69825517c835c41957e017b4,italien,2014
69825517c835c41957e017c7,anglais,2017
69825517c835c41957e017d0,anglais,2015
69825517c835c41957e017f9,anglais,2014
69825517c835c41957e0180e,anglais,2015
69825517c835c41957e01819,polonais,2016
69825517c835c41957e0182f,anglais,2017
69825517c835c41957e01904,anglais,2017
69825517c835c41957e01927,français,2016
69825517c835c41957e0193f,portugais,2017
69825517c835c41957e01943,français,2015
69825517c835c41957e01952,anglais,2017
69825517c835c41957e01958,anglais,2014
69825517c835c41957e0198a,anglais,2016
69825517c835c41957e01990,anglais,2017
69825517c835c41957e019c1,anglais,2014
69825517c835c41957e019d6,anglais,2014
69825517c835c41957e019dc,anglais,2014
69825517c835c41957e019e3,anglais,2015
69825517c835c41957e019e7,anglais,2016
69825517c835c41957e019eb,anglais,2017
69825517c835c41957e019ef,espagnol,2016
69825517c835c41957e019f3,anglais,2017
69825517c835c41957e019f9,anglais,2017
69825517c835c41957e019ff,italien,2015
69825517c835c41957e01a25,anglais,2017
69825517c835c41957e01a4f,turc,2014
69825517c835c41957e01abf,anglais,2017
69825516c835c41957df9d73,espagnol,2022
69825516c835c41957df9f14,anglais,2020
69825516c835c41957df9f1a,allemand,2020
69825516c835c41957df9f2c,anglais,2020
69825516c835c41957df9f31,anglais,2020
69825516c835c41957df9ff7,anglais,2021
69825516c835c41957dfa058,espagnol,2022
69825516c835c41957dfa05b,anglais,2020
69825516c835c41957dfa06b,anglais,2022
69825516c835c41957dfa074,russe,2022
69825516c835c41957dfa076,russe,2022
69825516c835c41957dfa07d,russe,2022
69825516c835c41957dfa080,anglais,2022
69825516c835c41957dfa0a9,espagnol,2019
69825516c835c41957dfa0b5,anglais,2021
69825516c835c41957dfa0d1,polonais,2021
69825516c835c41957dfa0fb,français,2022
69825516c835c41957dfa138,anglais,2022
69825516c835c41957dfa13e,espagnol,2020
69825516c835c41957dfa161,anglais,2019
69825516c835c41957dfa1c9,anglais,2020
69825516c835c41957dfa287,français,2020
69825516c835c41957dfa2a4,anglais,2022
69825516c835c41957dfa2b0,anglais,2021
69825516c835c41957dfa2c2,anglais,2019
69825516c835c41957dfa37e,anglais,2020
69825516c835c41957dfa380,anglais,2020
69825516c835c41957dfa381,anglais,2022
69825516c835c41957dfa3ad,anglais,2020
69825516c835c41957dfa3db,anglais,2021
69825516c835c41957dfa3f9,anglais,2022
69825516c835c41957dfa3fd,anglais,2022
69825516c835c41957dfa3fe,anglais,2022
69825516c835c41957dfa419,anglais,2021
69825516c835c41957dfa432,anglais,2022
69825516c835c41957dfa450,anglais,2022
69825516c835c41957dfa451,anglais,2020
69825516c835c41957dfa45e,anglais,2021
69825516c835c41957dfa48b,anglais,2020
69825516c835c41957dfa496,anglais,2022
